"レイヤ名","事務所","告示年月日","告示番号","市町村名","現象","箇所名","箇所番号","経度","緯度","分類"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第384号","印西市","急傾斜地の崩壊","萩原14","Ⅱ-060001","140.206676501899","35.8003033411714","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第384号","印西市","急傾斜地の崩壊","岩戸13","Ⅱ-060002","140.175344946076","35.7535766544927","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第384号","印西市","急傾斜地の崩壊","吉高1","Ⅲ-1091","140.238762986942","35.7931683723918","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第384号","印西市","急傾斜地の崩壊","平賀22","Ⅰ-060007","140.252648068497","35.7502706176764","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第137号","印西市","急傾斜地の崩壊","安養寺","Ⅰ-0327","140.110407369024","35.7837023707577","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第137号","印西市","急傾斜地の崩壊","大森","Ⅰ-0333","140.139447698303","35.8297655730997","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第137号","印西市","急傾斜地の崩壊","大森","Ⅰ-0333","140.141494672756","35.8297034723399","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第137号","印西市","急傾斜地の崩壊","蕪和田2","Ⅰ-0314","140.239866495864","35.7888860492199","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","亀成1","Ⅱ-1407","140.124825859219","35.8289475119873","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","大森2","Ⅱ-1405","140.121441087247","35.8308792982786","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","平賀21","Ⅱ-1392","140.258824285392","35.7467714157721","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","師戸19","Ⅱ-1381","140.186387002559","35.7564585100067","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","師戸17","Ⅱ-1379","140.182207588247","35.7564246459","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","師戸2","Ⅱ-1334","140.181441709231","35.7615370753621","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","造谷1","Ⅱ-1252","140.176478684053","35.7947802880241","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","吉田6","Ⅱ-1326","140.153991223646","35.7618754646111","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","岩戸2","Ⅱ-1297","140.182043234234","35.7742532444434","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","平賀18","Ⅱ-1389","140.254686707024","35.7450259846765","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","師戸3","Ⅱ-1335","140.18148800243","35.7630496359669","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","師戸3","Ⅱ-1335","140.182435852905","35.7629809850398","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","師戸3","Ⅱ-1335","140.182597282802","35.7627199296011","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","岩戸14","Ⅰ-060025","140.166687390546","35.7627532406281","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","岩戸14","Ⅰ-060025","140.166872179827","35.7623069477563","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","平賀13","Ⅱ-1385","140.253362396274","35.7472683848076","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","師戸14","Ⅱ-1376","140.178896119148","35.7579345512524","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","岩戸1","Ⅱ-1296","140.180200064377","35.7742650747092","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","岩戸1","Ⅱ-1296","140.179705745466","35.7744186727872","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","師戸4","Ⅱ-1336","140.182266186291","35.7620389231786","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","吉田7","Ⅱ-1327","140.160801490382","35.7627214214117","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","小林13","Ⅱ-060069","140.184750788671","35.8334810362879","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","師戸1","Ⅱ-1333","140.180141070492","35.7620365437896","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","平賀25","Ⅱ-7059","140.257716746056","35.7461301290484","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","竜腹寺2","Ⅱ-1463","140.191692143242","35.8032016205108","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","竜腹寺2","Ⅱ-1463","140.192045316655","35.8030236100043","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","中根12","Ⅱ-1461","140.197926092426","35.8012559383107","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","鹿黒1","Ⅱ-1432","140.131737809171","35.8245182054827","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","鹿黒1","Ⅱ-1432","140.131282002999","35.8250235346564","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","小林4","Ⅱ-1420","140.186567232196","35.8331700763897","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","小林3","Ⅱ-1418","140.183877337411","35.8336205198157","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","小林3","Ⅱ-1418","140.183303834806","35.8335760904625","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","平岡2","Ⅱ-1415","140.177330388918","35.8364772043052","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","平岡1","Ⅱ-1414","140.175837230581","35.8368825515603","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","竹袋4","Ⅱ-1411","140.158787364736","35.8328672775538","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","竹袋2","Ⅱ-1409","140.161168843366","35.838772401396","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","大森3","Ⅱ-1406","140.121964393249","35.8309033324902","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","平賀20","Ⅱ-1391","140.256462297627","35.7449408876145","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","平賀24","Ⅱ-1384","140.250919431934","35.7482440813647","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","平賀11","Ⅱ-1383","140.248749231192","35.7485683376367","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","師戸15","Ⅱ-1377","140.180815575303","35.7560794214116","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","岩戸9","Ⅱ-1372","140.164385425966","35.7559362939684","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","岩戸9","Ⅱ-1372","140.165380127076","35.7567176711748","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","岩戸5","Ⅱ-1329","140.172410886473","35.7618946552351","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","萩原5","Ⅱ-1256","140.207084266552","35.796234400896","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","小林16","Ⅰ-060023","140.187560794715","35.8317604834774","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","大廻2","Ⅰ-060024","140.185436671735","35.7793567556102","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","小林15","Ⅱ-060071","140.184893913059","35.8325606616642","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","小林15","Ⅱ-060071","140.18523617056","35.8331416390862","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","小林14","Ⅱ-060070","140.183962984746","35.8324742554652","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","岩戸3","Ⅱ-7053","140.170616266874","35.7606932450129","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","竜腹寺4","Ⅱ-1465","140.18915145223","35.8018229122805","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","竜腹寺3","Ⅱ-1464","140.193416285947","35.8024722619695","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","竜腹寺1","Ⅱ-1462","140.190987136364","35.8030521371206","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","鹿黒2","Ⅱ-1433","140.132551046192","35.8238991252209","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","平岡4","Ⅱ-1419","140.174894789608","35.8312615643643","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","竹袋1","Ⅱ-1408","140.159999334882","35.8389965991258","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","小林2","Ⅱ-1417","140.181460504911","35.8342006903552","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","竹袋6","Ⅱ-1413","140.162897654","35.8384606753124","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第142号","印西市","急傾斜地の崩壊","竹袋5","Ⅱ-1412","140.157722324497","35.8306999078993","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R3.3.5","千第103号","印西市","急傾斜地の崩壊","竹袋3","Ⅱ-1410","140.157831158521","35.8335037345581","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R3.3.5","千第103号","印西市","急傾斜地の崩壊","小林","Ⅰ-0332","140.188671221811","35.8301670412091","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R3.3.5","千第103号","印西市","急傾斜地の崩壊","小林","Ⅰ-0332","140.189744730152","35.8303931584603","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","R3.3.5","千第103号","印西市","急傾斜地の崩壊","小林11","Ⅱ-060047","140.189400258554","35.8290682291412","土砂災害警戒区域"
"指定済警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第137号","印西市","急傾斜地の崩壊","吉高20","Ⅰ-1501","140.238337223966","35.7887961063934","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市岩戸","急傾斜地の崩壊","岩戸15","Ⅰ-054K2015","140.174768129343","35.755189953411","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林17","Ⅰ-054K2076","140.187935370359","35.8278173895654","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林17","Ⅰ-054K2076","140.187603176731","35.8281838182748","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林17","Ⅰ-054K2076","140.187823083075","35.8293548897768","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林18","Ⅰ-054K2080","140.186251999854","35.8312594814791","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林18","Ⅰ-054K2080","140.186739282858","35.8318737354451","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林18","Ⅰ-054K2080","140.187133805559","35.8327234111145","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林18","Ⅰ-054K2080","140.186598186074","35.8329755151744","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林18","Ⅰ-054K2080","140.186009915898","35.8333136638701","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林19","Ⅰ-054K2081","140.179638895677","35.8317342701123","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林19","Ⅰ-054K2081","140.180118163541","35.8324440875326","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林19","Ⅰ-054K2081","140.180182839645","35.8325284032914","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林19","Ⅰ-054K2081","140.180946152737","35.8333628219964","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林19","Ⅰ-054K2081","140.181132666373","35.8340559481465","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林20","Ⅰ-054K2082","140.183243824872","35.8340269538142","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林20","Ⅰ-054K2082","140.182777609564","35.8340481483965","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林20","Ⅰ-054K2082","140.181514598191","35.8351394095697","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林浅間3丁目、小林浅間1丁目、小林","急傾斜地の崩壊","小林浅間","Ⅰ-054K2083","140.195862257697","35.8278752532149","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林浅間3丁目、小林浅間1丁目、小林","急傾斜地の崩壊","小林浅間","Ⅰ-054K2083","140.195445565406","35.828250867774","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林浅間3丁目、小林浅間1丁目、小林","急傾斜地の崩壊","小林浅間","Ⅰ-054K2083","140.194400775149","35.8278729913536","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市大森","急傾斜地の崩壊","大森4","Ⅰ-054K2123","140.142321922409","35.8326046111155","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡5","Ⅰ-054K2165","140.175217712683","35.8334766026499","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡5","Ⅰ-054K2165","140.17627460328","35.833122267023","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡5","Ⅰ-054K2165","140.176998157289","35.8336881332647","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡5","Ⅰ-054K2165","140.176790171813","35.8344272317486","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡5","Ⅰ-054K2165","140.176824279874","35.8348051207552","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.174252252512","35.8374262798762","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.173250952769","35.8376674568464","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.172026595292","35.8373687658835","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.171973329037","35.8377626283429","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.172254859184","35.8380454892593","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.171405772186","35.838190980299","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.171032215009","35.8355021407716","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.170846471447","35.8362789551184","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林21","Ⅱ-054K2077","140.178059426157","35.8295164678888","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林21","Ⅱ-054K2077","140.178220669335","35.8304557110578","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林21","Ⅱ-054K2077","140.178749523923","35.8306723816137","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市小林","急傾斜地の崩壊","小林22","Ⅱ-054K2079","140.184400834912","35.8324597552351","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡7","Ⅱ-054K2166","140.174922357309","35.8359557886403","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡7","Ⅱ-054K2166","140.174418522753","35.835414727179","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡7","Ⅱ-054K2166","140.174325501392","35.8359259518629","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市平岡","急傾斜地の崩壊","平岡8","Ⅱ-054K2167","140.178415093015","35.8359177439376","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.156030839886","35.838882809661","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.154687932932","35.8391661580572","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.154899902761","35.8391671521467","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.15485106975","35.8389228627647","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.153770242573","35.8373844109501","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.154391258947","35.836424300993","土砂災害警戒区域"
"指定予定警戒区域","印旛土木事務所","R5.11.14","千第436号","印西市木下、木下南1丁目、木下南2丁目","急傾斜地の崩壊","木下","Ⅰ-054K2178","140.154341558911","35.835123413607","土砂災害警戒区域"
"指定済警戒区域","印旛土木事務所","R5.11.24","千第454号","印西市萩原株木","急傾斜地の崩壊","株木","I-1289","140.217369190317","35.7972894820063","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋13","Ⅱ-054K2133","140.158180551079","35.8330721088698","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋14","Ⅱ-054K2134","140.156217239559","35.833777224777","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋14","Ⅱ-054K2134","140.155453723912","35.832185425917","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋15","Ⅱ-054K2135","140.158004350319","35.8337564456848","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋15","Ⅱ-054K2135","140.158051520437","35.8341321027412","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋15","Ⅱ-054K2135","140.158791870082","35.8338400316547","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋16","Ⅱ-054K2136","140.161405129912","35.8333343131648","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋16","Ⅱ-054K2136","140.161245479444","35.8337765431099","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋17","Ⅱ-054K2137","140.164643160915","35.8365609268898","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋18","Ⅱ-054K2138","140.165657384739","35.837889028701","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋18","Ⅱ-054K2138","140.165879094892","35.8377538638999","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋18","Ⅱ-054K2138","140.166184130638","35.8380636335244","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋19","Ⅱ-054K2139","140.162479269962","35.8378843170829","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋19","Ⅱ-054K2139","140.162053704744","35.8381026048937","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市竹袋","急傾斜地の崩壊","竹袋19","Ⅱ-054K2139","140.161887587582","35.8384451382746","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市中根","急傾斜地の崩壊","中根20","Ⅱ-054K2143","140.197063359224","35.8086923364561","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市中根","急傾斜地の崩壊","中根21","Ⅱ-054K2144","140.195403110656","35.8087844376358","土砂災害警戒区域"
"","印旛土木事務所","R6.3.29","千第230号","印西市中根","急傾斜地の崩壊","中根21","Ⅱ-054K2144","140.195172501215","35.8091264151166","土砂災害警戒区域"
