"レイヤ名","事務所","告示年月日","告示番号","市町村名","現象","箇所名","箇所番号","経度","緯度","分類"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","平賀5","Ⅱ-1369","140.249559898225","35.7604877888821","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","平賀7","Ⅱ-1371","140.251424507078","35.760499710754","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","岩戸12","Ⅱ-1375","140.170670197692","35.7537192623615","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","師戸16","Ⅱ-1378","140.181578684277","35.7547213347276","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","師戸18","Ⅱ-1380","140.183590700453","35.7516520251499","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","平賀10","Ⅱ-1382","140.248448830601","35.7588351256948","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","平賀16","Ⅱ-1387","140.25330984479","35.7506173490793","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","平賀17","Ⅱ-1388","140.253475977922","35.7494095872994","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","平賀17","Ⅱ-1388","140.253669849612","35.7501371979717","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","平賀19","Ⅱ-1390","140.256149916296","35.7496266889371","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","平賀19","Ⅱ-1390","140.254462001877","35.7491199829699","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","萩原2","Ⅱ-7039","140.212260002595","35.7998367252049","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","松虫2","Ⅱ-7041","140.211497282933","35.7868166412267","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","萩原12","Ⅱ-7042","140.214583602509","35.7980067929997","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","萩原12","Ⅱ-7042","140.214915636889","35.798788104964","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","吉田4","Ⅱ-7052","140.14865882624","35.7668762038831","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","師戸13","Ⅱ-7054","140.198610829965","35.7669741953953","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","師戸13","Ⅱ-7054","140.199042281419","35.7675563818213","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","平賀12","Ⅱ-7057","140.251191863994","35.7523144333204","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","平賀14","Ⅱ-7058","140.252955649175","35.7519646051052","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","萩原14","Ⅱ-060001","140.206521542949","35.7999545633072","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H25.6.4","千第386号","印西市","急傾斜地の崩壊","萩原14","Ⅱ-060001","140.206646450979","35.8002770201321","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第144号","印西市","急傾斜地の崩壊","安養寺","Ⅰ-0327","140.110437685694","35.783702016025","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第144号","印西市","急傾斜地の崩壊","三郷","Ⅰ-0331","140.137257666333","35.772872812528","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第144号","印西市","急傾斜地の崩壊","大森","Ⅰ-0333","140.138561665912","35.82950438425","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第144号","印西市","急傾斜地の崩壊","大森","Ⅰ-0333","140.13976859786","35.8297953344383","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第144号","印西市","急傾斜地の崩壊","大森","Ⅰ-0333","140.141474485779","35.8296975528398","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","H24.3.2","千第144号","印西市","急傾斜地の崩壊","蕪和田2","Ⅰ-0314","140.239780826429","35.7888978454763","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","大森2","Ⅱ-1405","140.121457260234","35.8308292594524","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","平賀21","Ⅱ-1392","140.258766864013","35.7466501312144","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","師戸19","Ⅱ-1381","140.186350377044","35.756458957238","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","師戸17","Ⅱ-1379","140.18224252576","35.7564543631501","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","師戸2","Ⅱ-1334","140.181477888388","35.7615351759595","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","造谷1","Ⅱ-1252","140.176435873397","35.7947757803955","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","吉田6","Ⅱ-1326","140.154006876677","35.7618652825936","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","岩戸2","Ⅱ-1297","140.182087572318","35.7743257943923","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","平賀18","Ⅱ-1389","140.25476407188","35.745057373476","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","師戸3","Ⅱ-1335","140.181550189238","35.7630476564612","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","師戸3","Ⅱ-1335","140.182421491233","35.7629729462899","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","師戸3","Ⅱ-1335","140.18260742266","35.7627404326512","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","岩戸14","Ⅰ-060025","140.166632754799","35.7626981104156","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","岩戸14","Ⅰ-060025","140.166891000363","35.7622891470671","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","平賀13","Ⅱ-1385","140.252913958281","35.7464691069911","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","師戸14","Ⅱ-1376","140.178906328555","35.7579318229752","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","岩戸1","Ⅱ-1296","140.180209870943","35.7742930326736","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","岩戸1","Ⅱ-1296","140.17977595551","35.774431530985","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","師戸4","Ⅱ-1336","140.182261145873","35.7620360115642","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","吉田7","Ⅱ-1327","140.160832394915","35.7627390656973","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","小林13","Ⅱ-060069","140.184713279836","35.8334468604451","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","師戸1","Ⅱ-1333","140.180145712347","35.7619710112645","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","平賀25","Ⅱ-7059","140.257746729066","35.7461482425006","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","竜腹寺2","Ⅱ-1463","140.191706018283","35.8031815287432","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","竜腹寺2","Ⅱ-1463","140.192031837963","35.8030329219067","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","中根12","Ⅱ-1461","140.197950129828","35.8012726907709","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","鹿黒1","Ⅱ-1432","140.13170028243","35.8244670985517","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","鹿黒1","Ⅱ-1432","140.131319355546","35.8250533733243","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","小林4","Ⅱ-1420","140.186479789347","35.8331340397552","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","小林3","Ⅱ-1418","140.183858457549","35.8336484373147","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","小林3","Ⅱ-1418","140.18336544266","35.8335531865348","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","平岡2","Ⅱ-1415","140.177343321235","35.8364056412616","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","平岡1","Ⅱ-1414","140.175928192727","35.8367948736799","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","竹袋4","Ⅱ-1411","140.15874472977","35.8328649113258","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","竹袋2","Ⅱ-1409","140.161232796672","35.8387804625639","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","大森3","Ⅱ-1406","140.121996746728","35.8309059948309","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","平賀20","Ⅱ-1391","140.256503375145","35.7449317941817","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","平賀24","Ⅱ-1384","140.250916276851","35.7481961072257","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","平賀11","Ⅱ-1383","140.248755898291","35.7485811701504","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","師戸15","Ⅱ-1377","140.180785765502","35.7561157935597","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","岩戸9","Ⅱ-1372","140.164301313911","35.7559528164165","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","岩戸9","Ⅱ-1372","140.165370262899","35.7567706590505","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","岩戸5","Ⅱ-1329","140.172394234272","35.761900106469","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","萩原5","Ⅱ-1256","140.207134888797","35.7962140919138","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","小林16","Ⅰ-060023","140.187573521622","35.8317338357299","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","大廻2","Ⅰ-060024","140.185391752879","35.7794153903117","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","小林15","Ⅱ-060071","140.184931840573","35.8325892735057","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","小林15","Ⅱ-060071","140.185322179827","35.8331245748131","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","小林14","Ⅱ-060070","140.18397450329","35.8324627989777","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","岩戸3","Ⅱ-7053","140.170646817214","35.7607137148657","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","竜腹寺4","Ⅱ-1465","140.18910626673","35.8018585011209","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","竜腹寺3","Ⅱ-1464","140.193346204035","35.8024291422917","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","竜腹寺1","Ⅱ-1462","140.190995770358","35.8030536500984","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","鹿黒2","Ⅱ-1433","140.132512421537","35.8238881739038","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","平岡4","Ⅱ-1419","140.174916341093","35.8312343579093","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","竹袋1","Ⅱ-1408","140.160015682468","35.8389697573636","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","小林2","Ⅱ-1417","140.18147149965","35.8341857053647","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","竹袋6","Ⅱ-1413","140.162886557566","35.8384725081077","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","竹袋5","Ⅱ-1412","140.157705054394","35.8306956957882","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R2.3.17","千第143号","印西市","急傾斜地の崩壊","亀成1","Ⅱ-1407","140.124857359424","35.8290062737302","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R3.3.5","千第106号","印西市","急傾斜地の崩壊","竹袋3","Ⅱ-1410","140.157886743144","35.8335142917018","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R3.3.5","千第106号","印西市","急傾斜地の崩壊","小林","Ⅰ-0332","140.188660178317","35.8301586089098","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R3.3.5","千第106号","印西市","急傾斜地の崩壊","小林","Ⅰ-0332","140.189718389825","35.8304050156943","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R3.3.5","千第106号","印西市","急傾斜地の崩壊","小林11","Ⅱ-060047","140.189370203279","35.8290531697477","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R3.7.16","千第405号","印西市","急傾斜地の崩壊","吉高20","Ⅰ-1501","140.237900876919","35.7886139321965","土砂災害特別警戒区域"
"指定済特別警戒区域（急傾斜地の崩壊）","印旛土木事務所","R3.7.16","千第405号","印西市","急傾斜地の崩壊","吉高20","Ⅰ-1501","140.23896363898","35.7891401701361","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市岩戸","急傾斜地の崩壊","岩戸15","Ⅰ-054K2015","140.174736616007","35.7553046153745","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林17","Ⅰ-054K2076","140.18791807683","35.8278247816677","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林17","Ⅰ-054K2076","140.187610048794","35.8281712210308","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林17","Ⅰ-054K2076","140.187780560007","35.8293531666503","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林18","Ⅰ-054K2080","140.186294169218","35.8312213356442","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林18","Ⅰ-054K2080","140.186769949212","35.8318426366686","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林18","Ⅰ-054K2080","140.187097731214","35.8326461665161","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林18","Ⅰ-054K2080","140.186555858186","35.8329729741888","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林18","Ⅰ-054K2080","140.185992185073","35.8332890055554","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林19","Ⅰ-054K2081","140.179680119736","35.8317496960315","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林19","Ⅰ-054K2081","140.180043543466","35.8324446425467","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林19","Ⅰ-054K2081","140.180201128167","35.8325161419977","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林19","Ⅰ-054K2081","140.18096827586","35.8333457489848","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林19","Ⅰ-054K2081","140.181126559879","35.8340175969078","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林20","Ⅰ-054K2082","140.183267376931","35.8340181653681","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林20","Ⅰ-054K2082","140.182766501729","35.8340808587602","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林20","Ⅰ-054K2082","140.181481403388","35.8350824216297","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林浅間3丁目、小林浅間1丁目、小林","急傾斜地の崩壊","小林浅間","Ⅰ-054K2083","140.195846011989","35.8278887581472","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林浅間3丁目、小林浅間1丁目、小林","急傾斜地の崩壊","小林浅間","Ⅰ-054K2083","140.195499939421","35.8282609834038","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林浅間3丁目、小林浅間1丁目、小林","急傾斜地の崩壊","小林浅間","Ⅰ-054K2083","140.194381776504","35.8278539856476","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市大森","急傾斜地の崩壊","大森4","Ⅰ-054K2123","140.142337692978","35.8325918535496","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡5","Ⅰ-054K2165","140.175373755144","35.8333716726018","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡5","Ⅰ-054K2165","140.176280829871","35.8331115095771","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡5","Ⅰ-054K2165","140.17705796365","35.8336424352406","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡5","Ⅰ-054K2165","140.1768111229","35.8344447103687","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡5","Ⅰ-054K2165","140.17682132676","35.8348193342934","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.174290532233","35.8374384055082","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.173280336559","35.8376832318791","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.172052192103","35.8373464916957","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.171992267953","35.8377673503119","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.172275805886","35.8380481732626","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.171408029973","35.838182047225","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.171059803799","35.8355209468139","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡6","Ⅰ-054K2168","140.170856361374","35.8362573167875","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林21","Ⅱ-054K2077","140.178033669065","35.8295176813148","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林21","Ⅱ-054K2077","140.178250000512","35.8304236527814","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林21","Ⅱ-054K2077","140.178792204298","35.8306431121921","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市小林","急傾斜地の崩壊","小林22","Ⅱ-054K2079","140.184377726836","35.8324820618472","土砂災害特別警戒区域"
"指定予定特別警戒区域","印旛士木事務所","R5.11.14","千第437号","印西市平岡","急傾斜地の崩壊","平岡7","Ⅱ-054K2166","140.174890681745","35.8359475699107","土砂災害特別警戒区域"
